"species","longitude","latitude"
"Physeter macrocephalus",-65.25,37.75
"Physeter macrocephalus",-65.75,37.75
"Physeter macrocephalus",-66.25,37.25
"Physeter macrocephalus",-66.75,37.25
"Physeter macrocephalus",-66.25,37.75
"Physeter macrocephalus",-66.75,37.75
"Physeter macrocephalus",-67.25,37.25
"Physeter macrocephalus",-67.75,37.25
"Physeter macrocephalus",-67.25,37.75
"Physeter macrocephalus",-67.75,37.75
"Physeter macrocephalus",-68.25,37.25
"Physeter macrocephalus",-68.75,37.25
"Physeter macrocephalus",-68.25,37.75
"Physeter macrocephalus",-68.75,37.75
"Physeter macrocephalus",-69.25,37.25
"Physeter macrocephalus",-69.75,37.25
"Physeter macrocephalus",-69.25,37.75
"Physeter macrocephalus",-69.75,37.75
"Physeter macrocephalus",-65.25,38.25
"Physeter macrocephalus",-65.75,38.25
"Physeter macrocephalus",-65.25,38.75
"Physeter macrocephalus",-65.75,38.75
"Physeter macrocephalus",-66.25,38.25
"Physeter macrocephalus",-66.75,38.25
"Physeter macrocephalus",-66.25,38.75
"Physeter macrocephalus",-66.75,38.75
"Physeter macrocephalus",-67.25,38.25
"Physeter macrocephalus",-67.75,38.25
"Physeter macrocephalus",-67.75,38.75
"Physeter macrocephalus",-68.25,38.25
"Physeter macrocephalus",-68.75,38.25
"Physeter macrocephalus",-68.25,38.75
"Physeter macrocephalus",-68.75,38.75
"Physeter macrocephalus",-69.25,38.25
"Physeter macrocephalus",-69.75,38.25
"Physeter macrocephalus",-69.25,38.75
"Physeter macrocephalus",-69.75,38.75
"Physeter macrocephalus",-65.25,39.25
"Physeter macrocephalus",-65.75,39.25
"Physeter macrocephalus",-65.25,39.75
"Physeter macrocephalus",-65.75,39.75
"Physeter macrocephalus",-66.25,39.25
"Physeter macrocephalus",-66.75,39.25
"Physeter macrocephalus",-66.25,39.75
"Physeter macrocephalus",-66.75,39.75
"Physeter macrocephalus",-67.25,39.25
"Physeter macrocephalus",-67.75,39.25
"Physeter macrocephalus",-67.25,39.75
"Physeter macrocephalus",-67.75,39.75
"Physeter macrocephalus",-68.25,39.25
"Physeter macrocephalus",-68.75,39.25
"Physeter macrocephalus",-68.25,39.75
"Physeter macrocephalus",-68.75,39.75
"Physeter macrocephalus",-69.25,39.25
"Physeter macrocephalus",-69.75,39.25
"Physeter macrocephalus",-69.25,39.75
"Physeter macrocephalus",-69.75,39.75
"Physeter macrocephalus",-70.25,30.25
"Physeter macrocephalus",-70.75,30.25
"Physeter macrocephalus",-70.25,30.75
"Physeter macrocephalus",-70.75,30.75
"Physeter macrocephalus",-71.25,30.25
"Physeter macrocephalus",-71.75,30.25
"Physeter macrocephalus",-71.25,30.75
"Physeter macrocephalus",-71.75,30.75
"Physeter macrocephalus",-72.25,30.25
"Physeter macrocephalus",-72.75,30.25
"Physeter macrocephalus",-72.25,30.75
"Physeter macrocephalus",-72.75,30.75
"Physeter macrocephalus",-73.25,30.25
"Physeter macrocephalus",-73.75,30.25
"Physeter macrocephalus",-73.25,30.75
"Physeter macrocephalus",-73.75,30.75
"Physeter macrocephalus",-74.25,30.25
"Physeter macrocephalus",-74.75,30.25
"Physeter macrocephalus",-74.25,30.75
"Physeter macrocephalus",-74.75,30.75
"Physeter macrocephalus",-70.25,31.25
"Physeter macrocephalus",-70.75,31.25
"Physeter macrocephalus",-70.25,31.75
"Physeter macrocephalus",-70.75,31.75
"Physeter macrocephalus",-71.25,31.25
"Physeter macrocephalus",-71.75,31.25
"Physeter macrocephalus",-71.25,31.75
"Physeter macrocephalus",-71.75,31.75
"Physeter macrocephalus",-72.25,31.25
"Physeter macrocephalus",-72.75,31.25
"Physeter macrocephalus",-72.25,31.75
"Physeter macrocephalus",-72.75,31.75
"Physeter macrocephalus",-73.25,31.25
"Physeter macrocephalus",-73.75,31.25
"Physeter macrocephalus",-73.25,31.75
"Physeter macrocephalus",-73.75,31.75
"Physeter macrocephalus",-74.25,31.25
"Physeter macrocephalus",-74.75,31.25
"Physeter macrocephalus",-74.25,31.75
"Physeter macrocephalus",-74.75,31.75
"Physeter macrocephalus",-70.25,32.25
"Physeter macrocephalus",-70.75,32.25
"Physeter macrocephalus",-70.25,32.75
"Physeter macrocephalus",-70.75,32.75
"Physeter macrocephalus",-71.25,32.25
"Physeter macrocephalus",-71.75,32.25
"Physeter macrocephalus",-71.25,32.75
"Physeter macrocephalus",-71.75,32.75
"Physeter macrocephalus",-72.25,32.25
"Physeter macrocephalus",-72.75,32.25
"Physeter macrocephalus",-72.25,32.75
"Physeter macrocephalus",-72.75,32.75
"Physeter macrocephalus",-73.25,32.25
"Physeter macrocephalus",-73.75,32.25
"Physeter macrocephalus",-73.25,32.75
"Physeter macrocephalus",-73.75,32.75
"Physeter macrocephalus",-74.25,32.25
"Physeter macrocephalus",-74.25,32.75
"Physeter macrocephalus",-70.25,33.25
"Physeter macrocephalus",-70.75,33.25
"Physeter macrocephalus",-71.75,33.25
"Physeter macrocephalus",-71.25,33.75
"Physeter macrocephalus",-71.75,33.75
"Physeter macrocephalus",-72.25,33.25
"Physeter macrocephalus",-72.25,33.75
"Physeter macrocephalus",-72.75,33.75
"Physeter macrocephalus",-73.25,33.25
"Physeter macrocephalus",-73.25,33.75
"Physeter macrocephalus",-73.75,33.75
"Physeter macrocephalus",-74.25,33.25
"Physeter macrocephalus",-74.75,33.25
"Physeter macrocephalus",-74.25,33.75
"Physeter macrocephalus",-74.75,33.75
"Physeter macrocephalus",-70.25,34.25
"Physeter macrocephalus",-70.75,34.25
"Physeter macrocephalus",-70.75,34.75
"Physeter macrocephalus",-71.25,34.25
"Physeter macrocephalus",-71.75,34.25
"Physeter macrocephalus",-71.25,34.75
"Physeter macrocephalus",-71.75,34.75
"Physeter macrocephalus",-72.25,34.25
"Physeter macrocephalus",-72.25,34.75
"Physeter macrocephalus",-72.75,34.75
"Physeter macrocephalus",-73.25,34.25
"Physeter macrocephalus",-73.75,34.25
"Physeter macrocephalus",-73.75,34.75
"Physeter macrocephalus",-74.25,34.25
"Physeter macrocephalus",-74.75,34.25
"Physeter macrocephalus",-74.75,34.75
"Physeter macrocephalus",-75.25,30.25
"Physeter macrocephalus",-75.75,30.25
"Physeter macrocephalus",-75.25,30.75
"Physeter macrocephalus",-75.75,30.75
"Physeter macrocephalus",-76.25,30.25
"Physeter macrocephalus",-76.25,30.75
"Physeter macrocephalus",-76.75,30.75
"Physeter macrocephalus",-77.25,30.75
"Physeter macrocephalus",-77.75,30.75
"Physeter macrocephalus",-78.75,30.25
"Physeter macrocephalus",-79.25,30.25
"Physeter macrocephalus",-75.25,31.25
"Physeter macrocephalus",-75.75,31.25
"Physeter macrocephalus",-75.25,31.75
"Physeter macrocephalus",-75.75,31.75
"Physeter macrocephalus",-76.25,31.25
"Physeter macrocephalus",-76.75,31.25
"Physeter macrocephalus",-76.25,31.75
"Physeter macrocephalus",-76.75,31.75
"Physeter macrocephalus",-77.25,31.25
"Physeter macrocephalus",-77.75,31.75
"Physeter macrocephalus",-78.25,31.25
"Physeter macrocephalus",-78.75,31.25
"Physeter macrocephalus",-79.25,31.25
"Physeter macrocephalus",-79.25,31.75
"Physeter macrocephalus",-75.25,32.25
"Physeter macrocephalus",-75.75,32.25
"Physeter macrocephalus",-75.75,32.75
"Physeter macrocephalus",-76.25,32.25
"Physeter macrocephalus",-76.75,32.25
"Physeter macrocephalus",-76.75,32.75
"Physeter macrocephalus",-77.25,32.25
"Physeter macrocephalus",-77.75,32.25
"Physeter macrocephalus",-79.25,32.25
"Physeter macrocephalus",-79.75,32.25
"Physeter macrocephalus",-79.75,32.75
"Physeter macrocephalus",-75.25,33.25
"Physeter macrocephalus",-75.75,33.25
"Physeter macrocephalus",-75.25,33.75
"Physeter macrocephalus",-75.75,33.75
"Physeter macrocephalus",-77.75,33.75
"Physeter macrocephalus",-78.25,33.75
"Physeter macrocephalus",-78.75,33.75
"Physeter macrocephalus",-79.25,33.25
"Physeter macrocephalus",-75.25,34.25
"Physeter macrocephalus",-75.25,34.75
"Physeter macrocephalus",-76.25,34.25
"Physeter macrocephalus",-76.25,34.75
"Physeter macrocephalus",-77.25,34.25
"Physeter macrocephalus",-77.75,34.25
"Physeter macrocephalus",-70.25,35.25
"Physeter macrocephalus",-70.75,35.25
"Physeter macrocephalus",-70.25,35.75
"Physeter macrocephalus",-71.25,35.25
"Physeter macrocephalus",-71.25,35.75
"Physeter macrocephalus",-71.75,35.75
"Physeter macrocephalus",-72.25,35.25
"Physeter macrocephalus",-72.75,35.25
"Physeter macrocephalus",-72.25,35.75
"Physeter macrocephalus",-72.75,35.75
"Physeter macrocephalus",-73.25,35.25
"Physeter macrocephalus",-73.75,35.25
"Physeter macrocephalus",-73.25,35.75
"Physeter macrocephalus",-73.75,35.75
"Physeter macrocephalus",-74.25,35.25
"Physeter macrocephalus",-74.75,35.25
"Physeter macrocephalus",-74.25,35.75
"Physeter macrocephalus",-74.75,35.75
"Physeter macrocephalus",-70.25,36.25
"Physeter macrocephalus",-70.75,36.25
"Physeter macrocephalus",-70.25,36.75
"Physeter macrocephalus",-70.75,36.75
"Physeter macrocephalus",-71.25,36.25
"Physeter macrocephalus",-71.75,36.25
"Physeter macrocephalus",-71.25,36.75
"Physeter macrocephalus",-71.75,36.75
"Physeter macrocephalus",-72.25,36.25
"Physeter macrocephalus",-72.75,36.25
"Physeter macrocephalus",-72.25,36.75
"Physeter macrocephalus",-72.75,36.75
"Physeter macrocephalus",-73.25,36.25
"Physeter macrocephalus",-73.75,36.25
"Physeter macrocephalus",-73.25,36.75
"Physeter macrocephalus",-73.75,36.75
"Physeter macrocephalus",-74.25,36.25
"Physeter macrocephalus",-74.75,36.25
"Physeter macrocephalus",-74.25,36.75
"Physeter macrocephalus",-74.75,36.75
"Physeter macrocephalus",-70.25,37.25
"Physeter macrocephalus",-70.75,37.25
"Physeter macrocephalus",-70.25,37.75
"Physeter macrocephalus",-70.75,37.75
"Physeter macrocephalus",-71.25,37.25
"Physeter macrocephalus",-71.75,37.25
"Physeter macrocephalus",-71.25,37.75
"Physeter macrocephalus",-71.75,37.75
"Physeter macrocephalus",-72.25,37.25
"Physeter macrocephalus",-72.75,37.25
"Physeter macrocephalus",-72.25,37.75
"Physeter macrocephalus",-72.75,37.75
"Physeter macrocephalus",-73.25,37.25
"Physeter macrocephalus",-73.75,37.25
"Physeter macrocephalus",-73.25,37.75
"Physeter macrocephalus",-73.75,37.75
"Physeter macrocephalus",-74.25,37.25
"Physeter macrocephalus",-74.75,37.25
"Physeter macrocephalus",-74.25,37.75
"Physeter macrocephalus",-74.75,37.75
"Physeter macrocephalus",-70.25,38.25
"Physeter macrocephalus",-70.75,38.25
"Physeter macrocephalus",-70.25,38.75
"Physeter macrocephalus",-70.75,38.75
"Physeter macrocephalus",-71.25,38.25
"Physeter macrocephalus",-71.75,38.25
"Physeter macrocephalus",-71.25,38.75
"Physeter macrocephalus",-71.75,38.75
"Physeter macrocephalus",-72.25,38.25
"Physeter macrocephalus",-72.75,38.25
"Physeter macrocephalus",-72.25,38.75
"Physeter macrocephalus",-72.75,38.75
"Physeter macrocephalus",-73.25,38.25
"Physeter macrocephalus",-73.75,38.25
"Physeter macrocephalus",-73.25,38.75
"Physeter macrocephalus",-73.75,38.75
"Physeter macrocephalus",-74.25,38.25
"Physeter macrocephalus",-70.25,39.25
"Physeter macrocephalus",-70.75,39.25
"Physeter macrocephalus",-70.25,39.75
"Physeter macrocephalus",-70.75,39.75
"Physeter macrocephalus",-71.25,39.25
"Physeter macrocephalus",-71.75,39.25
"Physeter macrocephalus",-71.25,39.75
"Physeter macrocephalus",-71.75,39.75
"Physeter macrocephalus",-72.25,39.25
"Physeter macrocephalus",-72.75,39.25
"Physeter macrocephalus",-72.25,39.75
"Physeter macrocephalus",-72.75,39.75
"Physeter macrocephalus",-74.75,39.25
"Physeter macrocephalus",-74.25,39.75
"Physeter macrocephalus",-75.25,35.25
"Physeter macrocephalus",-75.75,35.25
"Physeter macrocephalus",-75.75,35.75
"Physeter macrocephalus",-76.75,35.25
"Physeter macrocephalus",-75.25,36.25
"Physeter macrocephalus",-75.75,36.25
"Physeter macrocephalus",-75.75,36.75
"Physeter macrocephalus",-76.25,36.75
"Physeter macrocephalus",-75.75,37.25
"Physeter macrocephalus",-75.75,37.75
"Physeter macrocephalus",-75.25,38.75
"Physeter macrocephalus",-80.25,30.25
"Physeter macrocephalus",-80.25,30.75
"Physeter macrocephalus",-81.25,30.25
"Physeter macrocephalus",-80.75,31.25
"Physeter macrocephalus",-80.25,31.75
"Physeter macrocephalus",-80.75,31.75
"Physeter macrocephalus",-81.25,31.75
"Physeter macrocephalus",-80.25,32.25
"Physeter macrocephalus",-80.75,32.25
"Physeter macrocephalus",-80.25,32.75
"Physeter macrocephalus",-86.75,30.25
"Physeter macrocephalus",-88.75,30.25
"Physeter macrocephalus",-112.75,30.25
"Physeter macrocephalus",-114.75,31.25
"Physeter macrocephalus",-116.25,30.75
"Physeter macrocephalus",-116.25,31.25
"Physeter macrocephalus",-116.75,31.25
"Physeter macrocephalus",-118.25,31.75
"Physeter macrocephalus",-119.25,31.25
"Physeter macrocephalus",-119.75,31.75
"Physeter macrocephalus",-117.25,32.75
"Physeter macrocephalus",-117.75,32.75
"Physeter macrocephalus",-118.25,32.25
"Physeter macrocephalus",-118.75,32.75
"Physeter macrocephalus",-119.25,32.25
"Physeter macrocephalus",-119.25,32.75
"Physeter macrocephalus",-119.75,32.75
"Physeter macrocephalus",-117.25,33.25
"Physeter macrocephalus",-117.75,33.75
"Physeter macrocephalus",-118.25,33.25
"Physeter macrocephalus",-118.75,33.25
"Physeter macrocephalus",-118.25,33.75
"Physeter macrocephalus",-119.25,33.25
"Physeter macrocephalus",-119.75,33.25
"Physeter macrocephalus",-119.75,33.75
"Physeter macrocephalus",-119.75,34.25
"Physeter macrocephalus",-122.75,30.25
"Physeter macrocephalus",-122.25,30.75
"Physeter macrocephalus",-123.75,30.25
"Physeter macrocephalus",-123.75,30.75
"Physeter macrocephalus",-120.75,31.25
"Physeter macrocephalus",-120.75,31.75
"Physeter macrocephalus",-121.25,31.25
"Physeter macrocephalus",-121.75,31.25
"Physeter macrocephalus",-122.25,31.25
"Physeter macrocephalus",-122.25,31.75
"Physeter macrocephalus",-123.25,31.25
"Physeter macrocephalus",-123.75,31.25
"Physeter macrocephalus",-123.25,31.75
"Physeter macrocephalus",-124.25,31.25
"Physeter macrocephalus",-124.75,31.25
"Physeter macrocephalus",-124.25,31.75
"Physeter macrocephalus",-120.25,32.25
"Physeter macrocephalus",-120.75,32.25
"Physeter macrocephalus",-120.75,32.75
"Physeter macrocephalus",-121.75,32.25
"Physeter macrocephalus",-121.25,32.75
"Physeter macrocephalus",-122.25,32.25
"Physeter macrocephalus",-122.25,32.75
"Physeter macrocephalus",-120.25,33.25
"Physeter macrocephalus",-120.75,33.25
"Physeter macrocephalus",-120.75,33.75
"Physeter macrocephalus",-121.75,33.25
"Physeter macrocephalus",-121.25,33.75
"Physeter macrocephalus",-121.75,33.75
"Physeter macrocephalus",-122.75,33.25
"Physeter macrocephalus",-122.25,33.75
"Physeter macrocephalus",-123.25,33.25
"Physeter macrocephalus",-123.25,33.75
"Physeter macrocephalus",-123.75,33.75
"Physeter macrocephalus",-124.25,33.25
"Physeter macrocephalus",-124.25,33.75
"Physeter macrocephalus",-124.75,33.75
"Physeter macrocephalus",-120.25,34.25
"Physeter macrocephalus",-120.75,34.25
"Physeter macrocephalus",-120.25,34.75
"Physeter macrocephalus",-120.75,34.75
"Physeter macrocephalus",-121.25,34.25
"Physeter macrocephalus",-121.25,34.75
"Physeter macrocephalus",-121.75,34.75
"Physeter macrocephalus",-122.25,34.25
"Physeter macrocephalus",-123.25,34.25
"Physeter macrocephalus",-123.75,34.25
"Physeter macrocephalus",-123.75,34.75
"Physeter macrocephalus",-125.25,31.75
"Physeter macrocephalus",-125.75,32.75
"Physeter macrocephalus",-126.25,32.75
"Physeter macrocephalus",-125.25,33.75
"Physeter macrocephalus",-125.25,34.75
"Physeter macrocephalus",-126.25,34.25
"Physeter macrocephalus",-120.75,35.25
"Physeter macrocephalus",-121.75,35.25
"Physeter macrocephalus",-121.25,35.75
"Physeter macrocephalus",-122.25,35.25
"Physeter macrocephalus",-122.25,35.75
"Physeter macrocephalus",-122.75,35.75
"Physeter macrocephalus",-121.75,36.25
"Physeter macrocephalus",-121.75,36.75
"Physeter macrocephalus",-122.25,36.25
"Physeter macrocephalus",-122.75,36.25
"Physeter macrocephalus",-122.25,36.75
"Physeter macrocephalus",-123.25,36.25
"Physeter macrocephalus",-123.25,36.75
"Physeter macrocephalus",-123.75,36.75
"Physeter macrocephalus",-124.25,36.75
"Physeter macrocephalus",-124.75,36.75
"Physeter macrocephalus",-122.25,37.25
"Physeter macrocephalus",-122.75,37.25
"Physeter macrocephalus",-122.25,37.75
"Physeter macrocephalus",-122.75,37.75
"Physeter macrocephalus",-123.25,37.25
"Physeter macrocephalus",-123.75,37.25
"Physeter macrocephalus",-123.25,37.75
"Physeter macrocephalus",-123.75,37.75
"Physeter macrocephalus",-122.75,38.25
"Physeter macrocephalus",-123.25,38.25
"Physeter macrocephalus",-123.75,38.25
"Physeter macrocephalus",-123.75,38.75
"Physeter macrocephalus",-124.25,38.25
"Physeter macrocephalus",-124.25,38.75
"Physeter macrocephalus",-124.75,38.75
"Physeter macrocephalus",-123.75,39.25
"Physeter macrocephalus",-123.75,39.75
"Physeter macrocephalus",-124.25,39.25
"Physeter macrocephalus",-124.75,39.25
"Physeter macrocephalus",-124.25,39.75
"Physeter macrocephalus",-124.75,39.75
"Physeter macrocephalus",-126.75,35.25
"Physeter macrocephalus",-126.75,35.75
"Physeter macrocephalus",-127.25,35.75
"Physeter macrocephalus",-127.75,35.75
"Physeter macrocephalus",-125.25,36.25
"Physeter macrocephalus",-125.75,36.25
"Physeter macrocephalus",-125.25,36.75
"Physeter macrocephalus",-125.75,37.25
"Physeter macrocephalus",-127.25,37.25
"Physeter macrocephalus",-127.75,37.75
"Physeter macrocephalus",-126.75,38.75
"Physeter macrocephalus",-127.25,38.25
"Physeter macrocephalus",-127.75,38.25
"Physeter macrocephalus",-127.75,38.75
"Physeter macrocephalus",-128.75,38.25
"Physeter macrocephalus",-129.25,38.75
"Physeter macrocephalus",-129.75,38.75
"Physeter macrocephalus",-125.25,39.75
"Physeter macrocephalus",-126.25,39.25
"Physeter macrocephalus",-126.75,39.25
"Physeter macrocephalus",-129.25,39.25
"Physeter macrocephalus",-129.75,39.25
"Physeter macrocephalus",-139.75,30.75
"Physeter macrocephalus",-135.75,31.25
"Physeter macrocephalus",-139.25,31.25
"Physeter macrocephalus",-139.75,31.75
"Physeter macrocephalus",-130.75,37.25
"Physeter macrocephalus",-130.25,38.75
"Physeter macrocephalus",-140.25,30.25
"Physeter macrocephalus",-140.25,31.25
"Physeter macrocephalus",-140.25,31.75
"Physeter macrocephalus",-140.75,31.75
"Physeter macrocephalus",-140.75,32.25
"Physeter macrocephalus",-147.25,30.25
"Physeter macrocephalus",-145.75,33.75
"Physeter macrocephalus",-146.25,33.25
"Physeter macrocephalus",-150.25,30.25
"Physeter macrocephalus",-152.75,30.25
"Physeter macrocephalus",-152.25,30.75
"Physeter macrocephalus",-153.75,30.25
"Physeter macrocephalus",-153.25,30.75
"Physeter macrocephalus",-151.25,31.75
"Physeter macrocephalus",-152.75,31.25
"Physeter macrocephalus",-152.75,31.75
"Physeter macrocephalus",-153.25,31.25
"Physeter macrocephalus",-153.75,31.25
"Physeter macrocephalus",-153.25,31.75
"Physeter macrocephalus",-151.25,33.25
"Physeter macrocephalus",-151.75,33.75
"Physeter macrocephalus",-154.25,34.75
"Physeter macrocephalus",-155.25,30.75
"Physeter macrocephalus",-157.25,30.25
"Physeter macrocephalus",-157.75,30.25
"Physeter macrocephalus",-157.75,31.75
"Physeter macrocephalus",-158.75,31.75
"Physeter macrocephalus",-159.25,31.75
"Physeter macrocephalus",-157.75,32.75
"Physeter macrocephalus",-158.75,32.25
"Physeter macrocephalus",-156.25,33.25
"Physeter macrocephalus",-156.75,33.25
"Physeter macrocephalus",-156.75,33.75
"Physeter macrocephalus",-157.25,33.25
"Physeter macrocephalus",-158.25,33.25
"Physeter macrocephalus",-158.25,34.75
"Physeter macrocephalus",-152.25,36.75
"Physeter macrocephalus",-151.25,38.75
"Physeter macrocephalus",-160.75,31.25
"Physeter macrocephalus",-162.75,32.75
"Physeter macrocephalus",-164.25,32.25
"Physeter macrocephalus",-164.75,32.25
"Physeter macrocephalus",-161.75,33.75
"Physeter macrocephalus",-162.25,33.25
"Physeter macrocephalus",-166.25,30.75
"Physeter macrocephalus",-166.75,30.75
"Physeter macrocephalus",-167.25,30.25
"Physeter macrocephalus",-167.75,30.25
"Physeter macrocephalus",-167.75,30.75
"Physeter macrocephalus",-168.75,30.25
"Physeter macrocephalus",-165.25,32.25
"Physeter macrocephalus",-164.25,35.75
"Physeter macrocephalus",-162.75,39.25
"Physeter macrocephalus",-168.75,35.25
"Physeter macrocephalus",-170.75,30.25
"Physeter macrocephalus",-171.75,30.25
"Physeter macrocephalus",-171.75,30.75
"Physeter macrocephalus",-172.25,30.75
"Physeter macrocephalus",-173.25,30.25
"Physeter macrocephalus",-174.75,30.75
"Physeter macrocephalus",-171.75,31.25
"Physeter macrocephalus",-173.75,31.25
"Physeter macrocephalus",-174.25,31.25
"Physeter macrocephalus",-171.75,32.25
"Physeter macrocephalus",-172.75,32.75
"Physeter macrocephalus",-176.25,30.25
"Physeter macrocephalus",-176.75,30.25
"Physeter macrocephalus",-177.25,30.25
"Physeter macrocephalus",-177.75,30.25
"Physeter macrocephalus",-179.25,30.25
"Physeter macrocephalus",-179.75,30.25
"Physeter macrocephalus",-175.25,31.75
"Physeter macrocephalus",-176.25,31.75
"Physeter macrocephalus",-176.75,31.75
"Physeter macrocephalus",-177.25,31.25
"Physeter macrocephalus",-177.75,31.25
"Physeter macrocephalus",-179.25,31.25
"Physeter macrocephalus",-177.25,32.25
"Physeter macrocephalus",-178.25,32.25
"Physeter macrocephalus",-178.75,32.25
"Physeter macrocephalus",-178.75,32.75
"Physeter macrocephalus",-179.75,32.25
"Physeter macrocephalus",-179.25,32.75
"Physeter macrocephalus",-179.25,33.25
"Physeter macrocephalus",-1.75,43.25
"Physeter macrocephalus",-1.25,43.75
"Physeter macrocephalus",-2.25,43.75
"Physeter macrocephalus",-2.75,43.75
"Physeter macrocephalus",-4.25,43.75
"Physeter macrocephalus",-1.25,44.25
"Physeter macrocephalus",-1.25,44.75
"Physeter macrocephalus",-2.25,44.25
"Physeter macrocephalus",-2.25,44.75
"Physeter macrocephalus",-2.75,44.75
"Physeter macrocephalus",-3.25,44.75
"Physeter macrocephalus",-3.75,44.75
"Physeter macrocephalus",-8.75,40.75
"Physeter macrocephalus",-9.75,40.25
"Physeter macrocephalus",-8.75,41.25
"Physeter macrocephalus",-9.25,41.25
"Physeter macrocephalus",-9.75,42.75
"Physeter macrocephalus",-6.75,43.75
"Physeter macrocephalus",-9.75,43.75
"Physeter macrocephalus",-5.75,44.25
"Physeter macrocephalus",-5.25,44.75
"Physeter macrocephalus",-6.25,44.75
"Physeter macrocephalus",-8.25,44.25
"Physeter macrocephalus",-8.75,44.75
"Physeter macrocephalus",-1.25,45.25
"Physeter macrocephalus",-1.75,45.25
"Physeter macrocephalus",-1.25,45.75
"Physeter macrocephalus",-2.75,45.25
"Physeter macrocephalus",-3.25,45.25
"Physeter macrocephalus",-3.75,45.25
"Physeter macrocephalus",-4.25,45.25
"Physeter macrocephalus",-4.75,45.25
"Physeter macrocephalus",-4.25,45.75
"Physeter macrocephalus",-1.25,46.25
"Physeter macrocephalus",-1.75,46.25
"Physeter macrocephalus",-1.75,46.75
"Physeter macrocephalus",-2.25,46.75
"Physeter macrocephalus",-4.25,46.25
"Physeter macrocephalus",-4.75,46.25
"Physeter macrocephalus",-3.25,47.25
"Physeter macrocephalus",-3.25,47.75
"Physeter macrocephalus",-3.75,47.75
"Physeter macrocephalus",-4.25,47.75
"Physeter macrocephalus",-4.25,48.25
"Physeter macrocephalus",-4.75,48.25
"Physeter macrocephalus",-4.25,48.75
"Physeter macrocephalus",-4.75,48.75
"Physeter macrocephalus",-1.75,49.75
"Physeter macrocephalus",-2.25,49.25
"Physeter macrocephalus",-5.25,45.25
"Physeter macrocephalus",-5.75,45.25
"Physeter macrocephalus",-5.75,45.75
"Physeter macrocephalus",-6.75,45.75
"Physeter macrocephalus",-7.75,45.75
"Physeter macrocephalus",-8.75,45.25
"Physeter macrocephalus",-5.25,46.25
"Physeter macrocephalus",-5.25,46.75
"Physeter macrocephalus",-5.75,46.75
"Physeter macrocephalus",-6.25,46.75
"Physeter macrocephalus",-8.75,46.75
"Physeter macrocephalus",-9.25,46.25
"Physeter macrocephalus",-5.75,47.25
"Physeter macrocephalus",-6.25,47.25
"Physeter macrocephalus",-7.75,47.25
"Physeter macrocephalus",-8.25,47.75
"Physeter macrocephalus",-5.25,48.25
"Physeter macrocephalus",-6.25,49.75
"Physeter macrocephalus",-10.75,40.25
"Physeter macrocephalus",-13.75,40.25
"Physeter macrocephalus",-10.25,42.25
"Physeter macrocephalus",-10.75,42.75
"Physeter macrocephalus",-11.25,42.25
"Physeter macrocephalus",-11.25,42.75
"Physeter macrocephalus",-10.25,43.25
"Physeter macrocephalus",-11.75,43.75
"Physeter macrocephalus",-12.25,43.75
"Physeter macrocephalus",-12.75,43.75
"Physeter macrocephalus",-11.25,44.75
"Physeter macrocephalus",-12.25,44.75
"Physeter macrocephalus",-16.75,40.75
"Physeter macrocephalus",-19.25,42.25
"Physeter macrocephalus",-10.75,45.25
"Physeter macrocephalus",-12.75,45.25
"Physeter macrocephalus",-13.25,46.25
"Physeter macrocephalus",-13.25,46.75
"Physeter macrocephalus",-12.25,48.25
"Physeter macrocephalus",-12.75,48.25
"Physeter macrocephalus",-13.25,49.25
"Physeter macrocephalus",-13.25,49.75
"Physeter macrocephalus",-14.25,49.75
"Physeter macrocephalus",-17.75,45.75
"Physeter macrocephalus",-17.25,46.25
"Physeter macrocephalus",-18.25,46.75
"Physeter macrocephalus",-21.25,40.25
"Physeter macrocephalus",-24.75,40.25
"Physeter macrocephalus",-23.75,42.75
"Physeter macrocephalus",-23.25,43.25
"Physeter macrocephalus",-24.75,43.25
"Physeter macrocephalus",-23.75,44.75
"Physeter macrocephalus",-24.25,44.25
"Physeter macrocephalus",-25.25,40.25
"Physeter macrocephalus",-25.75,40.75
"Physeter macrocephalus",-26.25,40.25
"Physeter macrocephalus",-26.25,40.75
"Physeter macrocephalus",-27.25,40.25
"Physeter macrocephalus",-27.75,40.25
"Physeter macrocephalus",-28.75,40.25
"Physeter macrocephalus",-28.25,40.75
"Physeter macrocephalus",-28.75,40.75
"Physeter macrocephalus",-29.25,40.25
"Physeter macrocephalus",-29.75,40.25
"Physeter macrocephalus",-29.25,40.75
"Physeter macrocephalus",-29.75,40.75
"Physeter macrocephalus",-26.25,41.25
"Physeter macrocephalus",-27.75,41.25
"Physeter macrocephalus",-28.25,41.25
"Physeter macrocephalus",-28.75,41.25
"Physeter macrocephalus",-29.25,41.25
"Physeter macrocephalus",-29.75,41.75
"Physeter macrocephalus",-27.75,42.75
"Physeter macrocephalus",-28.25,42.75
"Physeter macrocephalus",-25.25,44.75
"Physeter macrocephalus",-25.75,44.75
"Physeter macrocephalus",-27.75,44.25
"Physeter macrocephalus",-27.25,44.75
"Physeter macrocephalus",-27.75,44.75
"Physeter macrocephalus",-24.25,45.25
"Physeter macrocephalus",-24.75,45.25
"Physeter macrocephalus",-21.25,47.75
"Physeter macrocephalus",-22.25,47.25
"Physeter macrocephalus",-20.75,48.25
